date,FIRSTBANK,GTB,ACCESS,ZENITH,UBA
2024-12-02,25.5,52.5,23.95,44.7,33.1
2024-12-03,26.5,52.5,24.0,45.0,33.4
2024-12-04,26.05,52.65,24.5,44.75,33.45
2024-12-05,25.95,52.75,24.05,44.0,33.5
2024-12-06,26.3,53.2,24.8,43.95,33.95
2024-12-09,26.35,53.2,24.1,44.35,33.55
2024-12-10,26.35,53.0,24.15,44.0,33.3
2024-12-11,26.4,53.0,24.05,44.1,33.35
2024-12-12,26.5,53.0,24.0,43.75,33.05
2024-12-13,26.5,52.95,24.15,44.0,33.4
2024-12-16,27.0,52.0,24.0,44.3,33.4
2024-12-17,27.0,52.5,23.6,44.0,33.35
2024-12-18,26.45,52.95,23.9,44.7,33.4
2024-12-19,26.8,54.0,24.0,44.8,33.5
2024-12-20,26.8,57.0,24.0,45.85,33.75
2024-12-23,27.15,58.75,24.55,46.0,35.0
2024-12-24,27.9,57.95,24.7,46.0,36.0
2024-12-27,28.1,57.0,24.0,45.95,34.55
2024-12-30,28.2,57.0,24.0,45.95,34.3
2024-12-31,28.05,57.0,23.85,45.5,34.0
