"Date","Price","Open","High","Low","Vol.","Change %"
"04/27/2021","7.40","7.50","7.50","7.40","4.34M","-1.33%"
"04/26/2021","7.50","7.50","7.60","7.40","16.28M","0.00%"
"04/23/2021","7.50","7.30","7.55","7.15","21.29M","1.35%"
"04/22/2021","7.40","7.25","7.40","7.25","15.05M","2.07%"
"04/21/2021","7.25","7.10","7.25","7.10","7.01M","2.11%"
"04/20/2021","7.10","7.05","7.15","7.05","8.56M","0.71%"
"04/19/2021","7.05","6.95","7.05","7.00","17.74M","1.44%"
"04/16/2021","6.95","6.80","6.95","6.85","5.60M","2.21%"
"04/15/2021","6.80","6.95","6.95","6.80","12.94M","-2.16%"
"04/14/2021","6.95","6.95","7.00","6.95","8.67M","0.00%"
"04/13/2021","6.95","6.95","7.00","6.95","6.19M","0.00%"
"04/12/2021","6.95","7.00","7.00","6.95","7.34M","-0.71%"
"04/09/2021","7.00","7.00","7.00","7.00","5.74M","0.00%"
"04/08/2021","7.00","6.95","7.00","6.95","6.09M","0.72%"
"04/07/2021","6.95","7.00","7.05","6.85","12.99M","-0.71%"
"04/06/2021","7.00","7.05","7.10","7.00","13.99M","-0.71%"
"04/01/2021","7.05","7.05","7.15","7.05","8.76M","0.00%"
"03/31/2021","7.05","7.20","7.20","7.00","9.96M","-2.08%"
"03/30/2021","7.20","6.90","7.20","6.90","7.62M","4.35%"
"03/29/2021","6.90","6.80","6.90","6.80","12.05M","1.47%"
"03/26/2021","6.80","6.85","6.85","6.75","10.28M","-0.73%"
"03/25/2021","6.85","6.90","6.85","6.80","3.40M","-0.72%"
"03/24/2021","6.90","6.90","6.90","6.85","7.60M","0.00%"
"03/23/2021","6.90","6.90","6.95","6.85","8.83M","0.00%"
"03/22/2021","6.90","6.80","7.05","6.80","7.51M","-3.50%"
"03/19/2021","7.15","7.10","7.15","7.10","12.11M","0.70%"
"03/18/2021","7.10","7.00","7.15","7.10","5.68M","1.43%"
"03/17/2021","7.00","7.00","7.00","6.80","17.68M","0.00%"
"03/16/2021","7.00","7.20","7.15","7.00","24.41M","-2.78%"
"03/15/2021","7.20","7.15","7.20","7.10","3.42M","0.70%"
"03/12/2021","7.15","6.95","7.15","7.00","7.18M","2.88%"
"03/11/2021","6.95","7.00","7.05","6.95","16.24M","-0.71%"
"03/10/2021","7.00","7.00","7.20","6.85","74.84M","-2.78%"
"03/09/2021","7.20","7.20","7.25","7.20","123.27M","-10.00%"
"03/08/2021","8.00","7.95","8.05","7.90","6.02M","0.63%"
"03/05/2021","7.95","7.95","7.95","7.85","23.30M","0.00%"
"03/04/2021","7.95","8.25","8.15","7.75","26.78M","-3.64%"
"03/03/2021","8.25","8.20","8.25","8.05","8.87M","0.61%"
"03/02/2021","8.20","8.35","8.35","8.15","5.40M","-1.80%"
"03/01/2021","8.35","8.15","8.35","8.15","11.93M","2.45%"
"02/26/2021","8.15","8.20","8.35","8.00","16.09M","-0.61%"
"02/25/2021","8.20","8.55","8.55","8.10","27.47M","-4.09%"
"02/24/2021","8.55","8.35","8.60","8.35","11.40M","0.59%"
"02/23/2021","8.50","8.40","8.50","8.40","18.15M","1.19%"
"02/22/2021","8.40","8.25","8.50","8.20","25.20M","1.20%"
"02/19/2021","8.30","8.00","8.40","8.20","23.35M","3.75%"
"02/18/2021","8.00","8.40","8.40","8.00","15.64M","-4.76%"
"02/17/2021","8.40","8.45","8.60","8.40","9.31M","-0.59%"
"02/16/2021","8.45","8.55","8.60","8.45","11.92M","-1.17%"
"02/15/2021","8.55","8.20","8.55","8.20","6.09M","4.27%"
"02/12/2021","8.20","8.10","8.30","8.05","14.35M","1.23%"
"02/11/2021","8.10","8.10","8.10","7.60","48.78M","0.00%"
"02/10/2021","8.10","8.70","8.65","8.05","17.65M","-6.90%"
"02/09/2021","8.70","8.80","8.80","8.70","8.78M","-1.14%"
"02/08/2021","8.80","8.45","8.80","8.50","11.33M","4.14%"
"02/05/2021","8.45","8.70","8.80","8.15","26.92M","-3.43%"
"02/04/2021","8.75","8.85","8.85","8.75","12.24M","-1.13%"
"02/03/2021","8.85","8.80","8.85","8.70","23.48M","0.57%"
"02/02/2021","8.80","9.10","9.20","8.70","35.51M","-3.30%"
"02/01/2021","9.10","9.05","9.20","9.05","44.31M","0.55%"
"01/29/2021","9.05","9.05","9.10","9.00","17.87M","0.00%"
"01/28/2021","9.05","9.00","9.05","8.90","24.14M","0.56%"
"01/27/2021","9.00","8.80","9.00","8.90","32.54M","2.27%"
"01/26/2021","8.80","8.75","8.90","8.75","24.16M","0.57%"
"01/25/2021","8.75","8.70","8.95","8.70","16.67M","0.57%"
"01/22/2021","8.70","8.95","9.00","8.70","36.64M","-2.79%"
"01/21/2021","8.95","9.10","9.05","8.95","27.29M","-1.65%"
"01/20/2021","9.10","8.90","9.10","8.90","8.97M","2.25%"
"01/19/2021","8.90","9.10","9.10","8.90","13.73M","-2.20%"
"01/18/2021","9.10","9.25","9.20","8.95","21.53M","-1.62%"
"01/15/2021","9.25","9.05","9.25","9.05","37.31M","2.21%"
"01/14/2021","9.05","8.80","9.10","8.85","26.89M","2.84%"
"01/13/2021","8.80","8.80","9.00","8.75","31.82M","0.00%"
"01/12/2021","8.80","8.90","8.90","8.70","16.34M","-1.12%"
"01/11/2021","8.90","8.80","8.90","8.80","12.05M","0.56%"
"01/08/2021","8.85","8.60","8.90","8.60","11.50M","2.91%"
"01/07/2021","8.60","8.60","8.75","8.60","26.49M","0.00%"
"01/06/2021","8.60","8.40","8.60","8.40","13.23M","2.38%"
"01/05/2021","8.40","8.85","8.65","8.40","19.41M","-5.08%"
"01/04/2021","8.85","8.65","9.00","8.80","6.02M","2.31%"
"12/31/2020","8.65","8.65","8.75","8.45","37.35M","1.17%"
"12/30/2020","8.55","8.50","8.75","8.50","60.57M","0.59%"
"12/29/2020","8.50","8.45","8.50","8.05","17.81M","0.59%"
"12/24/2020","8.45","8.50","8.50","8.40","16.65M","-0.59%"
"12/23/2020","8.50","8.40","8.50","8.05","13.18M","1.19%"
"12/22/2020","8.40","8.20","8.40","8.20","27.65M","2.44%"
"12/21/2020","8.20","8.30","8.40","8.05","17.71M","-1.20%"
"12/18/2020","8.30","8.30","8.45","8.30","10.93M","0.00%"
"12/17/2020","8.30","8.15","8.50","8.25","22.31M","1.84%"
"12/16/2020","8.15","7.95","8.30","8.15","10.45M","2.52%"
"12/15/2020","7.95","7.95","8.05","7.95","3.82M","0.00%"
"12/14/2020","7.95","8.00","8.00","7.95","3.75M","-0.63%"
"12/11/2020","8.00","7.90","8.10","7.80","18.57M","1.27%"
"12/10/2020","7.90","8.20","8.20","7.60","31.02M","-3.66%"
"12/09/2020","8.20","8.25","8.30","8.20","12.58M","-0.61%"
"12/08/2020","8.25","8.25","8.50","8.25","142.44M","0.00%"
"12/07/2020","8.25","8.20","8.25","8.20","89.12M","0.61%"
"12/04/2020","8.20","8.20","8.55","8.10","35.25M","0.00%"
"12/03/2020","8.20","8.65","8.30","8.20","34.45M","-5.20%"
"12/02/2020","8.65","8.20","8.65","8.25","17.00M","5.49%"
"12/01/2020","8.20","8.30","8.50","8.15","24.09M","-1.20%"
"11/30/2020","8.30","8.40","8.40","8.15","16.67M","-1.19%"
"11/27/2020","8.40","8.25","8.40","8.35","5.48M","1.82%"
"11/26/2020","8.25","8.50","8.50","8.15","18.02M","-2.94%"
"11/25/2020","8.50","8.20","8.60","8.30","26.19M","3.66%"
"11/24/2020","8.20","7.70","8.20","7.50","29.33M","6.49%"
"11/23/2020","7.70","8.20","8.60","7.40","46.97M","-6.10%"
"11/20/2020","8.20","8.45","8.45","8.00","41.23M","-2.96%"
"11/19/2020","8.45","8.70","8.80","8.45","24.78M","-2.87%"
"11/18/2020","8.70","8.40","8.85","8.50","27.23M","3.57%"
"11/17/2020","8.40","8.40","8.50","8.05","52.84M","0.00%"
"11/16/2020","8.40","9.20","9.10","8.35","60.10M","-8.70%"
"11/13/2020","9.20","9.55","9.55","8.80","78.47M","-5.64%"
"11/12/2020","9.75","9.10","9.80","9.00","80.45M","7.14%"
"11/11/2020","9.10","8.80","9.25","8.65","52.87M","3.41%"
"11/10/2020","8.80","8.80","8.80","8.40","24.98M","0.00%"
"11/09/2020","8.80","8.15","8.90","8.00","48.53M","7.98%"
"11/06/2020","8.15","7.70","8.15","7.70","44.55M","5.84%"
"11/05/2020","7.70","7.60","7.70","7.55","30.16M","1.32%"
"11/04/2020","7.60","7.60","7.65","7.55","17.04M","0.00%"
"11/03/2020","7.60","7.60","7.60","7.45","32.13M","0.00%"
"11/02/2020","7.60","7.70","7.70","7.10","29.71M","-1.30%"
"10/30/2020","7.70","7.25","7.75","7.25","108.55M","4.05%"
"10/28/2020","7.40","7.20","7.40","7.20","25.00M","2.78%"
"10/27/2020","7.20","7.20","7.25","7.10","20.49M","0.00%"
"10/26/2020","7.20","7.05","7.20","7.05","21.76M","2.13%"
"10/23/2020","7.05","6.80","7.10","6.80","24.93M","3.68%"
"10/22/2020","6.80","6.60","6.85","6.70","18.16M","3.03%"
"10/21/2020","6.60","6.80","7.25","6.25","40.30M","-4.35%"
"10/20/2020","6.90","7.10","7.10","6.85","72.43M","-2.82%"
"10/19/2020","7.10","7.30","7.30","7.05","41.76M","-1.39%"
"10/16/2020","7.20","6.65","7.20","6.70","100.23M","8.27%"
"10/15/2020","6.65","6.60","6.75","6.55","92.87M","0.76%"
"10/14/2020","6.60","6.60","6.75","6.60","33.46M","0.00%"
"10/13/2020","6.60","6.80","7.00","6.50","32.95M","-2.94%"
"10/12/2020","6.80","6.85","7.30","6.80","95.05M","0.00%"
"10/09/2020","6.80","6.90","6.90","6.75","26.95M","-1.45%"
"10/08/2020","6.90","6.85","7.10","6.80","29.69M","0.73%"
"10/07/2020","6.85","7.05","7.40","6.45","83.98M","-2.84%"
"10/06/2020","7.05","6.45","7.05","6.45","112.89M","9.30%"
"10/05/2020","6.45","6.25","6.50","6.25","51.30M","3.20%"
"10/02/2020","6.25","6.20","6.25","6.05","43.32M","0.81%"
"09/30/2020","6.20","6.05","6.25","6.10","13.73M","2.48%"
"09/29/2020","6.05","6.10","6.15","6.05","56.68M","-0.82%"
"09/28/2020","6.10","6.10","6.25","6.05","42.35M","0.00%"
"09/25/2020","6.10","6.10","6.20","6.00","26.69M","0.00%"
"09/24/2020","6.10","6.05","6.10","6.00","24.51M","0.83%"
"09/23/2020","6.05","6.00","6.05","5.95","17.62M","0.83%"
"09/22/2020","6.00","6.00","6.05","6.00","18.05M","0.00%"
"09/21/2020","6.00","6.00","6.00","5.95","13.19M","0.00%"
"09/18/2020","6.00","6.00","6.05","6.00","6.07M","0.00%"
"09/17/2020","6.00","5.95","6.20","5.95","7.25M","0.84%"
"09/16/2020","5.95","6.00","6.00","5.80","18.57M","-3.25%"
"09/15/2020","6.15","6.20","6.20","6.15","8.12M","-0.81%"
"09/14/2020","6.20","6.20","6.30","6.15","14.55M","0.00%"
"09/11/2020","6.20","6.20","6.30","6.20","6.82M","0.00%"
"09/10/2020","6.20","6.10","6.25","6.10","12.65M","1.64%"
"09/09/2020","6.10","6.30","6.25","6.10","29.78M","-3.17%"
"09/08/2020","6.30","6.45","6.45","6.25","17.65M","0.00%"
"09/07/2020","6.30","6.45","6.80","6.30","44.35M","-2.33%"
"09/04/2020","6.45","6.50","6.50","6.45","18.62M","-0.77%"
"09/03/2020","6.50","6.45","6.55","6.50","13.20M","0.78%"
"09/02/2020","6.45","6.55","6.55","6.35","13.30M","-1.53%"
"09/01/2020","6.55","6.25","6.55","6.25","5.52M","4.80%"
"08/31/2020","6.25","6.35","6.35","6.25","22.43M","-1.57%"
"08/28/2020","6.35","6.40","6.40","6.30","4.55M","-0.78%"
"08/27/2020","6.40","6.45","6.45","6.35","24.94M","-0.78%"
"08/26/2020","6.45","6.55","6.60","6.45","19.48M","-1.53%"
"08/25/2020","6.55","6.50","6.55","6.50","33.17M","0.77%"
"08/24/2020","6.50","6.60","6.60","6.45","6.58M","-1.52%"
"08/21/2020","6.60","6.65","6.65","6.60","5.39M","-0.75%"
"08/20/2020","6.65","6.70","6.75","6.65","4.07M","-0.75%"
"08/19/2020","6.70","6.65","6.70","6.60","12.49M","0.75%"
"08/18/2020","6.65","6.50","6.65","6.50","4.61M","2.31%"
"08/17/2020","6.50","6.50","6.50","6.35","4.50M","0.00%"
"08/14/2020","6.50","6.50","6.50","6.35","4.12M","0.00%"
"08/13/2020","6.50","6.50","6.50","6.50","5.00M","0.00%"
"08/12/2020","6.50","6.50","6.55","6.35","4.42M","0.00%"
"08/11/2020","6.50","6.45","6.50","6.45","3.11M","0.78%"
"08/10/2020","6.45","6.55","6.55","6.40","3.63M","-1.53%"
"08/07/2020","6.55","6.45","6.55","6.40","8.60M","1.55%"
"08/06/2020","6.45","6.30","6.45","6.30","2.10M","2.38%"
"08/05/2020","6.30","6.30","6.35","6.30","11.73M","0.00%"
"08/04/2020","6.30","6.30","6.30","6.20","4.18M","0.00%"
"08/03/2020","6.30","6.20","6.30","6.20","9.72M","1.61%"
"07/29/2020","6.20","6.15","6.30","6.15","9.45M","0.81%"
"07/28/2020","6.15","6.15","6.20","6.15","4.65M","0.00%"
"07/27/2020","6.15","6.00","6.15","6.05","8.27M","2.50%"
"07/24/2020","6.00","6.10","6.10","6.00","14.50M","-1.64%"
"07/23/2020","6.10","6.15","6.15","6.05","8.44M","-0.81%"
"07/22/2020","6.15","6.15","6.15","6.15","5.68M","0.00%"
"07/21/2020","6.15","6.15","6.25","6.15","14.50M","0.00%"
"07/20/2020","6.15","6.15","6.40","6.15","70.71M","0.00%"
"07/17/2020","6.15","6.20","6.30","6.10","9.12M","-0.81%"
"07/16/2020","6.20","6.05","6.35","6.00","5.30M","2.48%"
"07/15/2020","6.05","6.05","6.10","6.00","19.82M","0.00%"
"07/14/2020","6.05","6.20","6.30","6.00","15.78M","-2.42%"
"07/13/2020","6.20","6.25","6.25","6.15","8.51M","-0.80%"
"07/10/2020","6.25","6.40","6.40","6.25","7.47M","-2.34%"
"07/09/2020","6.40","6.40","6.50","6.40","10.60M","0.00%"
"07/08/2020","6.40","6.20","6.40","6.20","14.30M","3.23%"
"07/07/2020","6.20","6.05","6.20","6.05","10.19M","2.48%"
"07/06/2020","6.05","6.05","6.25","6.00","8.78M","0.00%"
"07/03/2020","6.05","6.15","6.15","5.95","6.45M","-1.63%"
"07/02/2020","6.15","6.20","6.50","6.00","23.93M","-0.81%"
"07/01/2020","6.20","6.25","6.20","6.00","20.20M","-0.80%"
"06/30/2020","6.25","6.25","6.25","6.15","9.13M","0.00%"
"06/29/2020","6.25","6.40","6.35","6.20","9.76M","-2.34%"
"06/26/2020","6.40","6.30","6.40","6.30","2.53M","1.59%"
"06/25/2020","6.30","6.30","6.35","6.30","4.96M","0.00%"
"06/24/2020","6.30","6.30","6.35","6.25","9.69M","0.00%"
"06/23/2020","6.30","6.35","6.40","6.30","9.75M","-0.79%"
"06/22/2020","6.35","6.40","6.40","6.30","7.97M","-0.78%"
"06/19/2020","6.40","6.40","6.45","6.40","11.27M","0.00%"
"06/18/2020","6.40","6.40","6.40","6.35","9.86M","0.00%"
"06/17/2020","6.40","6.45","6.50","6.40","4.27M","-0.78%"
"06/16/2020","6.45","6.40","6.55","6.40","6.13M","0.78%"
"06/15/2020","6.40","6.75","6.80","6.40","14.64M","-5.19%"
"06/11/2020","6.75","6.80","6.80","6.70","9.98M","-0.74%"
"06/10/2020","6.80","6.80","6.85","6.80","5.29M","0.00%"
"06/09/2020","6.80","6.75","6.80","6.75","12.14M","0.74%"
"06/08/2020","6.75","6.65","6.80","6.70","19.54M","1.50%"
"06/05/2020","6.65","6.50","6.65","6.50","7.94M","2.31%"
"06/04/2020","6.50","6.70","6.70","6.50","7.61M","-2.99%"
"06/03/2020","6.70","6.80","6.95","6.70","11.12M","-1.47%"
"06/02/2020","6.80","6.75","6.90","6.70","27.29M","0.74%"
"06/01/2020","6.75","6.65","6.90","6.65","16.42M","1.50%"
"05/29/2020","6.65","6.75","6.85","6.60","17.30M","-1.48%"
"05/28/2020","6.75","7.20","7.25","6.75","25.02M","-6.25%"
"05/27/2020","7.20","6.80","7.25","6.80","45.79M","5.88%"
"05/22/2020","6.80","6.70","6.85","6.65","49.17M","1.49%"
"05/21/2020","6.70","6.65","6.75","6.50","21.51M","0.75%"
"05/20/2020","6.65","6.40","6.65","6.30","31.47M","3.91%"
"05/19/2020","6.40","6.25","6.40","6.20","16.97M","2.40%"
"05/18/2020","6.25","6.25","6.30","6.15","8.77M","0.00%"
"05/15/2020","6.25","6.10","6.25","6.05","15.47M","2.46%"
"05/14/2020","6.10","6.05","6.15","6.05","7.18M","0.83%"
"05/13/2020","6.05","6.10","6.10","6.05","9.79M","-0.82%"
"05/12/2020","6.10","6.20","6.30","6.05","4.97M","-1.61%"
"05/11/2020","6.20","6.20","6.30","6.15","3.26M","0.00%"
"05/08/2020","6.20","6.20","6.20","6.10","6.56M","0.00%"
"05/07/2020","6.20","6.30","6.30","6.10","10.48M","-1.59%"
"05/06/2020","6.30","6.10","6.45","6.20","20.55M","3.28%"
"05/05/2020","6.10","5.80","6.10","5.80","23.94M","5.17%"
"05/04/2020","5.80","6.05","6.00","5.80","24.75M","-4.13%"
"04/30/2020","6.05","6.00","6.15","6.05","16.90M","0.83%"
"04/29/2020","6.00","5.90","6.10","5.95","52.77M","1.69%"
"04/28/2020","5.90","5.85","6.00","5.90","48.83M","0.85%"
"04/27/2020","5.85","5.90","5.95","5.85","11.02M","-0.85%"
"04/24/2020","5.90","5.95","6.00","5.90","12.02M","-0.84%"
"04/23/2020","5.95","5.85","6.00","5.95","8.92M","1.71%"
"04/22/2020","5.85","5.70","6.00","5.60","20.00M","2.63%"
"04/21/2020","5.70","6.00","5.70","5.50","15.17M","-5.00%"
"04/20/2020","6.00","6.00","6.10","5.95","20.34M","0.00%"
"04/17/2020","6.00","6.00","6.15","5.95","36.53M","0.00%"
"04/16/2020","6.00","6.50","6.15","6.00","29.17M","-7.69%"
"04/15/2020","6.50","6.30","6.50","6.25","22.92M","3.17%"
"04/14/2020","6.30","6.20","6.30","6.00","35.65M","1.61%"
"04/09/2020","6.20","5.65","6.20","5.75","37.77M","9.73%"
"04/08/2020","5.65","5.45","5.65","5.40","11.42M","3.67%"
"04/07/2020","5.45","5.05","5.45","5.05","20.64M","9.00%"
"04/06/2020","5.00","4.95","5.15","5.00","10.79M","1.01%"
"04/03/2020","4.95","4.85","5.00","4.85","31.12M","2.06%"
"04/02/2020","4.85","4.95","4.95","4.85","13.38M","-2.02%"
"04/01/2020","4.95","5.00","5.00","4.90","6.16M","-1.00%"
"03/31/2020","5.00","5.00","5.15","5.00","14.50M","0.00%"
"03/30/2020","5.00","5.35","5.20","5.00","19.16M","-6.54%"
"03/27/2020","5.35","5.15","5.35","5.05","24.11M","3.88%"
"03/26/2020","5.15","4.80","5.15","4.80","15.95M","7.29%"
"03/25/2020","4.80","4.40","4.80","4.45","23.25M","9.09%"
"03/24/2020","4.40","4.50","4.75","4.40","18.81M","-2.22%"
"03/23/2020","4.50","5.00","5.00","4.50","29.16M","-10.00%"
"03/20/2020","5.00","5.00","5.25","5.00","29.46M","0.00%"
"03/19/2020","5.00","5.35","5.20","5.00","30.75M","-6.54%"
"03/18/2020","5.35","5.30","5.70","5.30","23.91M","0.94%"
"03/17/2020","5.30","5.05","5.50","5.15","31.47M","4.95%"
"03/16/2020","5.05","5.35","5.10","4.90","22.81M","-17.89%"
"03/13/2020","6.15","5.60","6.15","5.60","73.69M","9.82%"
"03/12/2020","5.60","6.15","6.15","5.60","371.34M","-9.68%"
"03/11/2020","6.20","5.65","6.20","5.85","59.98M","9.73%"
"03/10/2020","5.65","5.65","5.80","5.65","166.42M","-9.60%"
"03/09/2020","6.25","6.25","6.25","6.25","6.58M","-9.42%"
"03/06/2020","6.90","7.15","7.15","6.70","34.92M","-3.50%"
"03/05/2020","7.15","6.90","7.25","6.90","42.90M","3.62%"
"03/04/2020","6.90","6.85","7.00","6.90","32.38M","0.73%"
"03/03/2020","6.85","6.45","7.00","6.70","37.82M","6.20%"
"03/02/2020","6.45","6.70","6.75","6.45","18.39M","-3.73%"
"02/28/2020","6.70","7.00","7.00","6.30","49.51M","-4.29%"
"02/27/2020","7.00","7.15","7.05","6.85","25.50M","-2.10%"
"02/26/2020","7.15","6.85","7.30","6.60","81.12M","4.38%"
"02/25/2020","6.85","6.85","6.95","6.70","28.87M","0.00%"
"02/24/2020","6.85","7.40","7.60","6.70","39.17M","-7.43%"
"02/21/2020","7.40","7.65","7.65","7.40","34.84M","-3.27%"
"02/20/2020","7.65","7.60","7.75","7.60","32.36M","0.66%"
"02/19/2020","7.60","7.55","7.70","7.60","15.74M","0.66%"
"02/18/2020","7.55","7.70","7.70","7.55","5.09M","-1.95%"
"02/17/2020","7.70","7.70","7.70","7.60","8.81M","0.00%"
"02/14/2020","7.70","7.80","7.85","7.70","13.87M","-1.28%"
"02/13/2020","7.80","7.80","7.80","7.75","10.91M","0.00%"
"02/12/2020","7.80","7.70","7.90","7.80","11.85M","1.30%"
"02/11/2020","7.70","7.70","7.80","7.60","49.47M","0.00%"
"02/10/2020","7.70","7.75","7.80","7.70","6.88M","-0.65%"
"02/07/2020","7.75","7.75","7.85","7.75","15.56M","0.00%"
"02/06/2020","7.75","7.50","8.25","7.75","24.08M","3.33%"
"02/05/2020","7.50","7.40","7.50","7.45","21.68M","1.35%"
"02/04/2020","7.40","7.45","7.45","7.35","23.63M","-0.67%"
"02/03/2020","7.45","8.00","7.95","7.40","18.50M","-6.88%"
"01/31/2020","8.00","8.05","8.10","7.85","30.24M","-0.62%"
"01/30/2020","8.05","8.20","8.35","8.00","26.89M","-1.83%"
"01/29/2020","8.20","8.20","8.30","8.20","12.37M","0.00%"
"01/28/2020","8.20","8.35","8.25","8.10","18.57M","-1.80%"
"01/27/2020","8.35","8.55","8.55","8.35","17.36M","-2.34%"
"01/24/2020","8.55","8.65","8.65","8.50","8.49M","-1.16%"
"01/23/2020","8.65","8.75","8.65","8.50","26.60M","-1.14%"
"01/22/2020","8.75","8.50","8.80","8.40","16.86M","2.94%"
"01/21/2020","8.50","8.85","8.85","8.50","22.43M","-3.95%"
"01/20/2020","8.85","8.80","9.00","8.80","18.07M","0.57%"
"01/17/2020","8.80","8.90","8.95","8.80","65.74M","-1.12%"
"01/16/2020","8.90","8.50","8.90","8.65","37.25M","4.71%"
"01/15/2020","8.50","8.25","8.85","8.25","31.97M","3.03%"
"01/14/2020","8.25","8.70","8.70","8.25","38.79M","-5.17%"
"01/13/2020","8.70","8.40","8.80","8.40","40.63M","3.57%"
"01/10/2020","8.40","8.35","8.55","8.35","22.14M","0.60%"
"01/09/2020","8.35","9.00","9.00","8.20","39.73M","-5.65%"
"01/08/2020","8.85","8.45","9.25","8.15","156.01M","4.73%"
"01/07/2020","8.45","8.05","8.45","7.90","86.78M","4.97%"
"01/06/2020","8.05","7.50","8.15","7.65","62.66M","7.33%"
"01/03/2020","7.50","7.20","7.50","7.20","46.04M","4.17%"
"01/02/2020","7.20","7.10","7.20","7.05","28.17M","0.70%"
"12/31/2019","7.15","7.10","7.20","7.10","37.40M","0.70%"
"12/30/2019","7.10","7.00","7.20","7.00","39.35M","1.43%"
"12/27/2019","7.00","6.75","7.00","6.80","28.37M","3.70%"
"12/24/2019","6.75","6.75","6.75","6.70","6.30M","0.00%"
"12/23/2019","6.75","6.90","6.75","6.60","32.17M","-2.17%"
"12/20/2019","6.90","7.00","7.05","6.90","10.37M","-1.43%"
"12/19/2019","7.00","7.05","7.00","6.90","5.72M","-0.71%"
"12/18/2019","7.05","7.20","7.10","7.00","5.97M","-2.08%"
"12/17/2019","7.20","7.00","7.20","7.00","9.50M","2.86%"
"12/16/2019","7.00","6.60","7.00","6.85","29.24M","6.06%"
"12/13/2019","6.60","6.85","6.95","6.60","42.59M","-3.65%"
"12/12/2019","6.85","6.75","6.90","6.75","8.37M","1.48%"
"12/11/2019","6.75","6.50","6.75","6.55","29.33M","3.85%"
"12/10/2019","6.50","6.50","6.70","6.50","8.21M","0.00%"
"12/09/2019","6.50","6.70","6.70","6.50","9.53M","-2.99%"
"12/06/2019","6.70","6.90","6.90","6.65","24.43M","-2.90%"
"12/05/2019","6.90","6.95","7.00","6.85","8.62M","-0.72%"
"12/04/2019","6.95","7.05","7.05","6.95","12.96M","-1.42%"
"12/03/2019","7.05","7.00","7.15","7.00","15.91M","0.71%"
"12/02/2019","7.00","7.05","7.10","7.00","11.97M","-0.71%"
"11/29/2019","7.05","7.10","7.10","7.00","40.66M","-0.70%"
"11/28/2019","7.10","7.00","7.10","6.95","20.36M","1.43%"
"11/27/2019","7.00","7.00","7.00","6.90","7.75M","-0.71%"
"11/26/2019","7.05","7.35","7.15","7.00","11.50M","-4.08%"
"11/25/2019","7.35","7.50","7.45","7.35","9.30M","-2.00%"
"11/22/2019","7.50","7.60","7.70","7.50","5.88M","-1.32%"
"11/21/2019","7.60","7.75","7.70","7.50","14.16M","-1.94%"
"11/20/2019","7.75","7.20","7.75","7.40","44.86M","7.64%"
"11/19/2019","7.20","7.05","7.25","7.00","20.20M","2.13%"
"11/18/2019","7.05","7.40","7.80","6.95","20.81M","-4.73%"
"11/15/2019","7.40","7.40","8.10","7.20","41.88M","0.00%"
"11/14/2019","7.40","6.80","7.45","6.80","67.78M","8.82%"
"11/13/2019","6.80","6.90","6.95","6.70","16.38M","-1.45%"
"11/12/2019","6.90","6.60","6.95","6.45","17.41M","4.55%"
"11/08/2019","6.60","6.35","6.60","6.40","58.96M","3.94%"
"11/07/2019","6.35","6.30","6.35","6.30","8.07M","0.79%"
"11/06/2019","6.30","6.45","6.35","6.20","59.06M","-2.33%"
"11/05/2019","6.45","6.30","6.50","6.30","51.83M","2.38%"
"11/04/2019","6.30","5.80","6.35","5.95","55.44M","8.62%"
"11/01/2019","5.80","5.80","5.85","5.75","65.04M","0.00%"
"10/31/2019","5.80","5.75","5.80","5.75","21.66M","0.87%"
"10/30/2019","5.75","5.75","5.80","5.75","11.03M","0.00%"
"10/29/2019","5.75","5.85","5.85","5.75","6.56M","-1.71%"
"10/28/2019","5.85","5.85","5.90","5.85","9.65M","0.00%"
"10/25/2019","5.85","5.75","5.95","5.75","28.47M","1.74%"
"10/24/2019","5.75","5.85","5.85","5.70","16.85M","-1.71%"
"10/23/2019","5.85","5.70","5.85","5.75","16.05M","2.63%"
"10/22/2019","5.70","5.70","5.90","5.70","19.76M","0.00%"
"10/21/2019","5.70","5.75","5.70","5.65","10.45M","-0.87%"
"10/18/2019","5.75","5.80","5.80","5.70","20.57M","-0.86%"
"10/17/2019","5.80","5.95","5.90","5.75","10.00M","-2.52%"
"10/16/2019","5.95","5.95","5.95","5.95","1.28M","0.00%"
"10/15/2019","5.95","6.00","6.00","5.90","8.84M","-0.83%"
